

							TABLEAU DE BORD CARREFOUR:



V:Vehicule
DA: Date d'arrivée
DFP:Date de fin de passage
TS:Temps de service
LF:Longueur file


 V           DA            DFP             TS		  V           DA           DFP           TS		 LF1     LF2



 Route1	 		                               Route2	 

 908(R) 	 11h 49m 55s 	  11h 50m 12s  	 0h 0m 17s  	 908(R) 	 11h 47m 47s	  11h 47m 54s  	 0h 0m 6s  	 2 	 3 
 909(R) 	 11h 50m 1s 	  11h 50m 14s  	 0h 0m 12s  	 909(V) 	 11h 48m 14s	  11h 48m 19s  	 0h 0m 5s  	 3 	 0 
 910(V) 	 11h 50m 13s 	  11h 50m 18s  	 0h 0m 5s  	 910(O) 	 11h 48m 32s	  11h 48m 32s  	 0h 0m 0s  	 1 	 0 
 911(V) 	 11h 50m 15s 	  11h 50m 22s  	 0h 0m 7s  	 911(V) 	 11h 49m 33s	  11h 49m 33s  	 0h 0m 0s  	 1 	 0 
 912(V) 	 11h 50m 45s 	  11h 50m 51s  	 0h 0m 5s  	 912(R) 	 11h 50m 10s	  11h 50m 57s  	 0h 0m 46s  	 0 	 0 
 913(R) 	 11h 51m 5s 	  11h 51m 44s  	 0h 0m 38s  	 913(R) 	 11h 50m 25s	  11h 50m 57s  	 0h 0m 31s  	 0 	 1 
 914(R) 	 11h 51m 24s 	  11h 51m 44s  	 0h 0m 20s  	 914(R) 	 11h 50m 26s	  11h 50m 58s  	 0h 0m 32s  	 1 	 2 
 915(V) 	 11h 51m 53s 	  11h 51m 55s  	 0h 0m 1s  	 915(R) 	 11h 50m 35s	  11h 51m 0s  	 0h 0m 24s  	 0 	 3 
 916(V) 	 11h 52m 14s 	  11h 52m 17s  	 0h 0m 3s  	 916(R) 	 11h 50m 37s	  11h 51m 2s  	 0h 0m 24s  	 0 	 4 
 917(V) 	 11h 52m 22s 	  11h 52m 24s  	 0h 0m 1s  	 917(V) 	 11h 51m 4s	  11h 51m 12s  	 0h 0m 7s  	 0 	 0 
 918(R) 	 11h 52m 39s 	  11h 53m 17s  	 0h 0m 37s  	 918(V) 	 11h 51m 5s	  11h 51m 15s  	 0h 0m 10s  	 0 	 1 
 919(V) 	 11h 53m 40s 	  11h 53m 41s  	 0h 0m 0s  	 919(R) 	 11h 51m 45s	  11h 52m 30s  	 0h 0m 44s  	 0 	 0 
 920(R) 	 11h 54m 32s 	  11h 54m 50s  	 0h 0m 17s  	 920(R) 	 11h 52m 5s	  11h 52m 30s  	 0h 0m 24s  	 0 	 1 
 921(V) 	 11h 54m 57s 	  11h 54m 58s  	 0h 0m 0s  	 921(R) 	 11h 52m 7s	  11h 52m 31s  	 0h 0m 24s  	 0 	 2 
 922(V) 	 11h 55m 18s 	  11h 55m 20s  	 0h 0m 1s  	 922(R) 	 11h 52m 8s	  11h 52m 33s  	 0h 0m 24s  	 0 	 3 
 923(V) 	 11h 55m 23s 	  11h 55m 26s  	 0h 0m 3s  	 923(R) 	 11h 53m 52s	  11h 54m 3s  	 0h 0m 10s  	 0 	 0 
 924(V) 	 11h 55m 23s 	  11h 55m 28s  	 0h 0m 5s  	 924(R) 	 11h 53m 54s	  11h 54m 3s  	 0h 0m 9s  	 1 	 1 
 925(R) 	 11h 55m 45s 	  11h 56m 23s  	 0h 0m 37s  	 925(R) 	 11h 53m 58s	  11h 54m 4s  	 0h 0m 6s  	 0 	 2 
 926(R) 	 11h 56m 11s 	  11h 56m 23s  	 0h 0m 11s  	 926(R) 	 11h 54m 2s	  11h 54m 6s  	 0h 0m 3s  	 1 	 3 
 927(V) 	 11h 56m 46s 	  11h 56m 47s  	 0h 0m 1s  	 927(V) 	 11h 54m 34s	  11h 54m 39s  	 0h 0m 5s  	 0 	 0 
 928(R) 	 11h 57m 20s 	  11h 57m 56s  	 0h 0m 35s  	 928(V) 	 11h 54m 38s	  11h 54m 43s  	 0h 0m 4s  	 0 	 1 
 929(V) 	 11h 58m 10s 	  11h 58m 11s  	 0h 0m 0s  	 929(V) 	 11h 54m 41s	  11h 55m 36s  	 0h 0m 54s  	 0 	 1 
 930(V) 	 11h 58m 19s 	  11h 58m 20s  	 0h 0m 1s  	 930(V) 	 11h 54m 42s	  11h 55m 36s  	 0h 0m 54s  	 0 	 2 
 931(V) 	 11h 58m 25s 	  11h 58m 28s  	 0h 0m 3s  	 931(R) 	 11h 54m 50s	  11h 55m 37s  	 0h 0m 47s  	 0 	 2 
 932(V) 	 11h 58m 26s 	  11h 58m 31s  	 0h 0m 5s  	 932(R) 	 11h 55m 4s	  11h 55m 39s  	 0h 0m 34s  	 1 	 3 
 933(V) 	 11h 58m 32s 	  11h 58m 36s  	 0h 0m 3s  	 933(V) 	 11h 55m 49s	  11h 55m 54s  	 0h 0m 5s  	 0 	 0 
 934(R) 	 11h 58m 42s 	  11h 59m 29s  	 0h 0m 46s  	 934(V) 	 11h 56m 1s	  11h 56m 9s  	 0h 0m 7s  	 0 	 0 
 935(R) 	 11h 59m 10s 	  11h 59m 29s  	 0h 0m 19s  	 935(O) 	 11h 56m 19s	  11h 56m 19s  	 0h 0m 0s  	 1 	 0 
 936(R) 	 11h 59m 11s 	  11h 59m 30s  	 0h 0m 18s  	 936(R) 	 11h 56m 42s	  11h 57m 9s  	 0h 0m 26s  	 2 	 0 
 937(V) 	 12h 0m 4s 	  12h 0m 7s  	 0h 0m 3s  	 937(R) 	 11h 57m 7s	  11h 57m 9s  	 0h 0m 1s  	 0 	 1 
 938(V) 	 12h 0m 4s 	  12h 0m 9s  	 0h 0m 4s  	 938(V) 	 11h 57m 23s	  11h 57m 25s  	 0h 0m 1s  	 1 	 0 
 939(R) 	 12h 0m 26s 	  12h 1m 2s  	 0h 0m 35s  	 939(R) 	 11h 58m 30s	  11h 58m 42s  	 0h 0m 11s  	 0 	 0 
 940(R) 	 12h 0m 50s 	  12h 1m 2s  	 0h 0m 12s  	 940(R) 	 11h 58m 38s	  11h 58m 42s  	 0h 0m 3s  	 1 	 1 
 941(R) 	 12h 0m 52s 	  12h 1m 3s  	 0h 0m 11s  	 941(V) 	 11h 58m 53s	  11h 58m 54s  	 0h 0m 1s  	 2 	 0 
 942(V) 	 12h 1m 8s 	  12h 1m 11s  	 0h 0m 3s  	 942(V) 	 11h 59m 0s	  11h 59m 3s  	 0h 0m 3s  	 0 	 0 
 943(V) 	 12h 1m 13s 	  12h 1m 18s  	 0h 0m 5s  	 943(R) 	 11h 59m 52s	  12h 0m 15s  	 0h 0m 22s  	 0 	 0 
 944(V) 	 12h 1m 15s 	  12h 1m 23s  	 0h 0m 7s  	 944(V) 	 12h 0m 48s	  12h 0m 48s  	 0h 0m 0s  	 1 	 0 
 945(O) 	 12h 1m 43s 	  12h 1m 43s  	 0h 0m 0s  	 945(V) 	 12h 0m 48s	  12h 0m 50s  	 0h 0m 1s  	 0 	 1 
 946(O) 	 12h 1m 44s 	  12h 2m 35s  	 0h 0m 50s  	 946(R) 	 12h 1m 3s	  12h 1m 48s  	 0h 0m 44s  	 0 	 0 
 947(O) 	 12h 1m 45s 	  12h 2m 35s  	 0h 0m 49s  	 947(R) 	 12h 1m 36s	  12h 1m 48s  	 0h 0m 12s  	 1 	 1 
 948(R) 	 12h 1m 48s 	  12h 2m 36s  	 0h 0m 48s  	 948(R) 	 12h 1m 40s	  12h 1m 49s  	 0h 0m 8s  	 2 	 2 
 949(R) 	 12h 1m 51s 	  12h 2m 38s  	 0h 0m 46s  	 949(V) 	 12h 2m 15s	  12h 2m 18s  	 0h 0m 3s  	 3 	 0 
 950(R) 	 12h 2m 5s 	  12h 2m 40s  	 0h 0m 34s  	 950(V) 	 12h 2m 17s	  12h 2m 22s  	 0h 0m 5s  	 4 	 1 
 951(R) 	 12h 2m 7s 	  12h 2m 42s  	 0h 0m 35s  	 951(V) 	 12h 2m 26s	  12h 2m 28s  	 0h 0m 1s  	 5 	 0 
 952(R) 	 12h 2m 8s 	  12h 2m 45s  	 0h 0m 37s  	 952(R) 	 12h 2m 34s	  12h 3m 21s  	 0h 0m 46s  	 6 	 0 
 953(R) 	 12h 2m 9s 	  12h 2m 49s  	 0h 0m 39s  	 953(R) 	 12h 2m 37s	  12h 3m 21s  	 0h 0m 44s  	 7 	 1 
 954(R) 	 12h 2m 14s 	  12h 2m 53s  	 0h 0m 38s  	 954(R) 	 12h 2m 37s	  12h 3m 22s  	 0h 0m 45s  	 8 	 2 
 955(R) 	 12h 2m 16s 	  12h 2m 57s  	 0h 0m 41s  	 955(R) 	 12h 2m 47s	  12h 3m 24s  	 0h 0m 36s  	 9 	 3 
 956(R) 	 12h 2m 16s 	  12h 3m 2s  	 0h 0m 45s  	 956(R) 	 12h 2m 58s	  12h 3m 26s  	 0h 0m 27s  	 10 	 4 
 957(R) 	 12h 2m 23s 	  12h 3m 8s  	 0h 0m 44s  	 957(R) 	 12h 3m 7s	  12h 3m 28s  	 0h 0m 20s  	 11 	 5 
 958(R) 	 12h 2m 25s 	  12h 3m 14s  	 0h 0m 48s  	 958(R) 	 12h 3m 16s	  12h 3m 31s  	 0h 0m 15s  	 12 	 6 
 959(V) 	 12h 3m 1s 	  12h 3m 15s  	 0h 0m 13s  	 959(V) 	 12h 3m 36s	  12h 3m 50s  	 0h 0m 14s  	 3 	 0 
 960(V) 	 12h 3m 9s 	  12h 4m 8s  	 0h 0m 58s  	 960(R) 	 12h 4m 9s	  12h 4m 54s  	 0h 0m 44s  	 2 	 0 
 961(R) 	 12h 3m 25s 	  12h 4m 8s  	 0h 0m 43s  	 961(R) 	 12h 4m 17s	  12h 4m 54s  	 0h 0m 36s  	 1 	 1 
 962(R) 	 12h 3m 34s 	  12h 4m 9s  	 0h 0m 34s  	 962(R) 	 12h 4m 33s	  12h 4m 55s  	 0h 0m 21s  	 2 	 2 
 963(R) 	 12h 3m 46s 	  12h 4m 11s  	 0h 0m 24s  	 963(R) 	 12h 4m 38s	  12h 4m 57s  	 0h 0m 19s  	 3 	 3 
 964(V) 	 12h 4m 14s 	  12h 4m 19s  	 0h 0m 5s  	 964(R) 	 12h 4m 41s	  12h 4m 59s  	 0h 0m 17s  	 0 	 4 
 965(V) 	 12h 4m 32s 	  12h 4m 40s  	 0h 0m 7s  	 965(R) 	 12h 4m 42s	  12h 5m 1s  	 0h 0m 18s  	 0 	 5 
 966(V) 	 12h 4m 33s 	  12h 4m 43s  	 0h 0m 10s  	 966(V) 	 12h 5m 0s	  12h 5m 10s  	 0h 0m 10s  	 1 	 1 
 967(V) 	 12h 4m 45s 	  12h 4m 48s  	 0h 0m 2s  	 967(V) 	 12h 5m 13s	  12h 5m 27s  	 0h 0m 14s  	 0 	 0 
 968(O) 	 12h 4m 50s 	  12h 5m 41s  	 0h 0m 51s  	 968(V) 	 12h 5m 16s	  12h 5m 34s  	 0h 0m 17s  	 0 	 1 
 969(R) 	 12h 5m 8s 	  12h 5m 41s  	 0h 0m 33s  	 969(V) 	 12h 5m 19s	  12h 6m 27s  	 0h 1m 7s  	 1 	 2 
 970(R) 	 12h 5m 17s 	  12h 5m 42s  	 0h 0m 24s  	 970(V) 	 12h 5m 25s	  12h 6m 27s  	 0h 1m 1s  	 2 	 3 
 971(R) 	 12h 5m 23s 	  12h 5m 44s  	 0h 0m 20s  	 971(O) 	 12h 5m 38s	  12h 6m 28s  	 0h 0m 49s  	 3 	 2 
 972(R) 	 12h 5m 32s 	  12h 5m 46s  	 0h 0m 13s  	 972(R) 	 12h 5m 51s	  12h 6m 30s  	 0h 0m 38s  	 4 	 3 
 973(R) 	 12h 5m 39s 	  12h 5m 48s  	 0h 0m 9s  	 973(R) 	 12h 6m 16s	  12h 6m 32s  	 0h 0m 15s  	 5 	 4 
 974(V) 	 12h 5m 45s 	  12h 5m 55s  	 0h 0m 10s  	 974(V) 	 12h 6m 30s	  12h 6m 37s  	 0h 0m 7s  	 2 	 1 
 975(V) 	 12h 5m 47s 	  12h 6m 1s  	 0h 0m 14s  	 975(V) 	 12h 6m 46s	  12h 6m 56s  	 0h 0m 10s  	 2 	 0 
 976(V) 	 12h 6m 8s 	  12h 6m 21s  	 0h 0m 12s  	 976(V) 	 12h 6m 47s	  12h 7m 1s  	 0h 0m 14s  	 0 	 1 
 977(V) 	 12h 6m 12s 	  12h 7m 14s  	 0h 1m 1s  	 977(O) 	 12h 7m 8s	  12h 7m 8s  	 0h 0m 0s  	 1 	 0 
 978(R) 	 12h 6m 29s 	  12h 7m 14s  	 0h 0m 45s  	 978(R) 	 12h 7m 14s	  12h 8m 0s  	 0h 0m 45s  	 1 	 0 
 979(R) 	 12h 6m 44s 	  12h 7m 15s  	 0h 0m 31s  	 979(R) 	 12h 7m 24s	  12h 8m 0s  	 0h 0m 36s  	 2 	 1 
 980(R) 	 12h 6m 45s 	  12h 7m 17s  	 0h 0m 31s  	 980(R) 	 12h 7m 43s	  12h 8m 1s  	 0h 0m 17s  	 3 	 2 
 981(R) 	 12h 6m 50s 	  12h 7m 19s  	 0h 0m 28s  	 981(R) 	 12h 7m 44s	  12h 8m 3s  	 0h 0m 18s  	 4 	 3 
 982(R) 	 12h 7m 0s 	  12h 7m 21s  	 0h 0m 21s  	 982(R) 	 12h 7m 54s	  12h 8m 5s  	 0h 0m 10s  	 5 	 4 
 983(V) 	 12h 7m 36s 	  12h 7m 47s  	 0h 0m 10s  	 983(V) 	 12h 8m 6s	  12h 8m 13s  	 0h 0m 7s  	 0 	 0 
 984(V) 	 12h 7m 38s 	  12h 7m 52s  	 0h 0m 14s  	 984(V) 	 12h 8m 6s	  12h 8m 17s  	 0h 0m 10s  	 1 	 1 
 985(V) 	 12h 7m 41s 	  12h 7m 54s  	 0h 0m 12s  	 985(V) 	 12h 8m 22s	  12h 8m 36s  	 0h 0m 14s  	 2 	 0 
 986(V) 	 12h 7m 44s 	  12h 8m 47s  	 0h 1m 2s  	 986(V) 	 12h 8m 24s	  12h 8m 40s  	 0h 0m 15s  	 3 	 1 
 987(V) 	 12h 7m 47s 	  12h 8m 47s  	 0h 0m 59s  	 987(V) 	 12h 8m 30s	  12h 9m 33s  	 0h 1m 2s  	 3 	 2 
 988(O) 	 12h 7m 55s 	  12h 8m 48s  	 0h 0m 53s  	 988(R) 	 12h 9m 12s	  12h 9m 33s  	 0h 0m 21s  	 2 	 1 
 989(R) 	 12h 8m 9s 	  12h 8m 50s  	 0h 0m 40s  	 989(R) 	 12h 9m 13s	  12h 9m 34s  	 0h 0m 20s  	 3 	 2 
 990(R) 	 12h 8m 11s 	  12h 8m 52s  	 0h 0m 40s  	 990(V) 	 12h 9m 37s	  12h 9m 40s  	 0h 0m 3s  	 4 	 0 
 991(R) 	 12h 8m 16s 	  12h 8m 54s  	 0h 0m 37s  	 991(V) 	 12h 9m 39s	  12h 9m 44s  	 0h 0m 5s  	 5 	 1 
 992(R) 	 12h 8m 19s 	  12h 8m 57s  	 0h 0m 38s  	 992(V) 	 12h 9m 46s	  12h 9m 54s  	 0h 0m 7s  	 6 	 0 
 993(R) 	 12h 8m 21s 	  12h 9m 1s  	 0h 0m 39s  	 993(V) 	 12h 9m 53s	  12h 10m 3s  	 0h 0m 10s  	 7 	 1 
 994(R) 	 12h 8m 45s 	  12h 9m 5s  	 0h 0m 19s  	 994(V) 	 12h 10m 10s	  12h 10m 13s  	 0h 0m 2s  	 8 	 0 
 995(V) 	 12h 9m 8s 	  12h 9m 27s  	 0h 0m 18s  	 995(O) 	 12h 10m 18s	  12h 11m 6s  	 0h 0m 47s  	 0 	 0 
 996(V) 	 12h 9m 19s 	  12h 10m 20s  	 0h 1m 0s  	 996(R) 	 12h 10m 28s	  12h 11m 6s  	 0h 0m 38s  	 1 	 1 
 997(O) 	 12h 9m 27s 	  12h 10m 20s  	 0h 0m 52s  	 997(R) 	 12h 10m 33s	  12h 11m 7s  	 0h 0m 33s  	 1 	 2 
 998(R) 	 12h 9m 33s 	  12h 10m 21s  	 0h 0m 47s  	 998(R) 	 12h 10m 44s	  12h 11m 9s  	 0h 0m 24s  	 2 	 3 
 999(R) 	 12h 9m 49s 	  12h 10m 23s  	 0h 0m 33s  	 999(R) 	 12h 10m 59s	  12h 11m 11s  	 0h 0m 11s  	 3 	 4 
 1000(R) 	 12h 9m 50s 	  12h 10m 25s  	 0h 0m 34s  	 1000(R) 	 12h 11m 5s	  12h 11m 13s  	 0h 0m 8s  	 4 	 5 
 1001(R) 	 12h 9m 58s 	  12h 10m 27s  	 0h 0m 29s  	 1001(V) 	 12h 11m 7s	  12h 11m 18s  	 0h 0m 10s  	 5 	 3 
 1002(R) 	 12h 9m 59s 	  12h 10m 30s  	 0h 0m 30s  	 1002(V) 	 12h 11m 37s	  12h 11m 46s  	 0h 0m 8s  	 6 	 0 
 1003(R) 	 12h 10m 6s 	  12h 10m 34s  	 0h 0m 27s  	 1003(R) 	 12h 11m 54s	  12h 12m 39s  	 0h 0m 44s  	 7 	 0 
 1004(V) 	 12h 10m 31s 	  12h 10m 49s  	 0h 0m 18s  	 1004(R) 	 12h 11m 54s	  12h 12m 39s  	 0h 0m 44s  	 1 	 1 
 1005(V) 	 12h 10m 35s 	  12h 10m 58s  	 0h 0m 22s  	 1005(R) 	 12h 12m 15s	  12h 12m 40s  	 0h 0m 24s  	 1 	 2 
 1006(V) 	 12h 10m 37s 	  12h 11m 0s  	 0h 0m 22s  	 1006(R) 	 12h 12m 21s	  12h 12m 42s  	 0h 0m 20s  	 2 	 3 
 1007(V) 	 12h 10m 49s 	  12h 11m 53s  	 0h 1m 3s  	 1007(R) 	 12h 12m 24s	  12h 12m 44s  	 0h 0m 19s  	 2 	 4 
 1008(V) 	 12h 10m 55s 	  12h 11m 53s  	 0h 0m 58s  	 1008(R) 	 12h 12m 32s	  12h 12m 46s  	 0h 0m 14s  	 3 	 5 
 1009(V) 	 12h 10m 56s 	  12h 11m 54s  	 0h 0m 58s  	 1009(V) 	 12h 12m 57s	  12h 13m 7s  	 0h 0m 10s  	 4 	 0 
 1010(V) 	 12h 10m 57s 	  12h 11m 56s  	 0h 0m 58s  	 1010(V) 	 12h 13m 17s	  12h 13m 19s  	 0h 0m 1s  	 5 	 0 
 1011(O) 	 12h 11m 3s 	  12h 11m 58s  	 0h 0m 54s  	 1011(O) 	 12h 13m 19s	  12h 14m 12s  	 0h 0m 52s  	 4 	 0 
 1012(O) 	 12h 11m 4s 	  12h 12m 0s  	 0h 0m 55s  	 1012(O) 	 12h 13m 22s	  12h 14m 12s  	 0h 0m 50s  	 5 	 1 
 1013(R) 	 12h 11m 7s 	  12h 12m 3s  	 0h 0m 56s  	 1013(R) 	 12h 13m 32s	  12h 14m 13s  	 0h 0m 41s  	 6 	 2 
 1014(R) 	 12h 11m 18s 	  12h 12m 7s  	 0h 0m 48s  	 1014(R) 	 12h 14m 0s	  12h 14m 15s  	 0h 0m 14s  	 7 	 3 
 1015(R) 	 12h 11m 22s 	  12h 12m 11s  	 0h 0m 48s  	 1015(R) 	 12h 14m 7s	  12h 14m 17s  	 0h 0m 9s  	 8 	 4 
 1016(R) 	 12h 11m 36s 	  12h 12m 15s  	 0h 0m 39s  	 1016(R) 	 12h 14m 9s	  12h 14m 19s  	 0h 0m 9s  	 9 	 5 
 1017(V) 	 12h 11m 59s 	  12h 12m 26s  	 0h 0m 27s  	 1017(V) 	 12h 14m 24s	  12h 14m 35s  	 0h 0m 10s  	 5 	 0 
 1018(V) 	 12h 12m 16s 	  12h 12m 33s  	 0h 0m 16s  	 1018(V) 	 12h 14m 37s	  12h 14m 51s  	 0h 0m 14s  	 1 	 0 
 1019(V) 	 12h 12m 19s 	  12h 13m 26s  	 0h 1m 6s  	 1019(V) 	 12h 14m 46s	  12h 14m 52s  	 0h 0m 5s  	 2 	 1 
 1020(O) 	 12h 12m 37s 	  12h 13m 26s  	 0h 0m 49s  	 1020(O) 	 12h 14m 56s	  12h 15m 45s  	 0h 0m 48s  	 1 	 0 
 1021(R) 	 12h 12m 46s 	  12h 13m 27s  	 0h 0m 41s  	 1021(R) 	 12h 14m 58s	  12h 15m 45s  	 0h 0m 47s  	 2 	 1 
 1022(R) 	 12h 12m 48s 	  12h 13m 29s  	 0h 0m 40s  	 1022(R) 	 12h 15m 0s	  12h 15m 46s  	 0h 0m 45s  	 3 	 2 
 1023(R) 	 12h 12m 49s 	  12h 13m 31s  	 0h 0m 41s  	 1023(V) 	 12h 15m 46s	  12h 15m 49s  	 0h 0m 3s  	 4 	 0 
 1024(R) 	 12h 12m 54s 	  12h 13m 33s  	 0h 0m 38s  	 1024(V) 	 12h 15m 47s	  12h 15m 52s  	 0h 0m 5s  	 5 	 1 
 1025(R) 	 12h 13m 13s 	  12h 13m 36s  	 0h 0m 22s  	 1025(V) 	 12h 15m 53s	  12h 16m 0s  	 0h 0m 7s  	 6 	 0 
 1026(R) 	 12h 13m 19s 	  12h 13m 40s  	 0h 0m 20s  	 1026(V) 	 12h 16m 2s	  12h 16m 12s  	 0h 0m 10s  	 7 	 0 
 1027(V) 	 12h 13m 29s 	  12h 13m 47s  	 0h 0m 18s  	 1027(V) 	 12h 16m 13s	  12h 16m 25s  	 0h 0m 11s  	 4 	 0 
 1028(V) 	 12h 13m 31s 	  12h 13m 54s  	 0h 0m 22s  	 1028(V) 	 12h 16m 19s	  12h 17m 18s  	 0h 0m 58s  	 4 	 1 
 1029(V) 	 12h 13m 41s 	  12h 14m 6s  	 0h 0m 24s  	 1029(V) 	 12h 16m 23s	  12h 17m 18s  	 0h 0m 54s  	 2 	 2 
 1030(V) 	 12h 13m 45s 	  12h 14m 59s  	 0h 1m 13s  	 1030(R) 	 12h 16m 31s	  12h 17m 19s  	 0h 0m 48s  	 3 	 2 
 1031(V) 	 12h 13m 47s 	  12h 14m 59s  	 0h 1m 12s  	 1031(R) 	 12h 16m 33s	  12h 17m 21s  	 0h 0m 47s  	 3 	 3 
 1032(V) 	 12h 13m 49s 	  12h 15m 0s  	 0h 1m 10s  	 1032(R) 	 12h 16m 52s	  12h 17m 23s  	 0h 0m 30s  	 4 	 4 
 1033(V) 	 12h 14m 3s 	  12h 15m 2s  	 0h 0m 58s  	 1033(R) 	 12h 16m 52s	  12h 17m 25s  	 0h 0m 32s  	 4 	 5 
 1034(O) 	 12h 14m 11s 	  12h 15m 4s  	 0h 0m 52s  	 1034(R) 	 12h 16m 55s	  12h 17m 28s  	 0h 0m 33s  	 4 	 6 
 1035(R) 	 12h 14m 13s 	  12h 15m 6s  	 0h 0m 52s  	 1035(R) 	 12h 17m 11s	  12h 17m 32s  	 0h 0m 20s  	 5 	 7 
 1036(R) 	 12h 14m 29s 	  12h 15m 9s  	 0h 0m 39s  	 1036(V) 	 12h 17m 24s	  12h 17m 42s  	 0h 0m 18s  	 6 	 3 
 1037(R) 	 12h 14m 32s 	  12h 15m 13s  	 0h 0m 40s  	 1037(V) 	 12h 17m 28s	  12h 17m 51s  	 0h 0m 22s  	 7 	 2 
 1038(V) 	 12h 15m 8s 	  12h 15m 26s  	 0h 0m 18s  	 1038(V) 	 12h 17m 43s	  12h 17m 58s  	 0h 0m 14s  	 2 	 1 
 1039(V) 	 12h 15m 16s 	  12h 15m 38s  	 0h 0m 22s  	 1039(V) 	 12h 17m 47s	  12h 18m 51s  	 0h 1m 3s  	 1 	 2 
 1040(V) 	 12h 15m 18s 	  12h 15m 39s  	 0h 0m 20s  	 1040(V) 	 12h 17m 55s	  12h 18m 51s  	 0h 0m 56s  	 2 	 2 
 1041(V) 	 12h 15m 23s 	  12h 16m 32s  	 0h 1m 8s  	 1041(O) 	 12h 18m 2s	  12h 18m 52s  	 0h 0m 50s  	 3 	 2 
 1042(V) 	 12h 15m 25s 	  12h 16m 32s  	 0h 1m 7s  	 1042(R) 	 12h 18m 4s	  12h 18m 54s  	 0h 0m 49s  	 4 	 3 
 1043(O) 	 12h 15m 41s 	  12h 16m 33s  	 0h 0m 52s  	 1043(R) 	 12h 18m 10s	  12h 18m 56s  	 0h 0m 45s  	 2 	 4 
 1044(R) 	 12h 15m 48s 	  12h 16m 35s  	 0h 0m 46s  	 1044(R) 	 12h 18m 19s	  12h 18m 58s  	 0h 0m 38s  	 3 	 5 
 1045(R) 	 12h 15m 56s 	  12h 16m 37s  	 0h 0m 40s  	 1045(R) 	 12h 18m 22s	  12h 19m 1s  	 0h 0m 39s  	 4 	 6 
 1046(R) 	 12h 16m 13s 	  12h 16m 39s  	 0h 0m 26s  	 1046(R) 	 12h 18m 33s	  12h 19m 5s  	 0h 0m 31s  	 5 	 7 
 1047(R) 	 12h 16m 21s 	  12h 16m 42s  	 0h 0m 21s  	 1047(R) 	 12h 18m 45s	  12h 19m 9s  	 0h 0m 23s  	 6 	 8 
 1048(V) 	 12h 17m 1s 	  12h 17m 12s  	 0h 0m 10s  	 1048(R) 	 12h 18m 49s	  12h 19m 13s  	 0h 0m 24s  	 0 	 9 
 1049(O) 	 12h 17m 13s 	  12h 18m 5s  	 0h 0m 51s  	 1049(V) 	 12h 19m 6s	  12h 19m 31s  	 0h 0m 24s  	 0 	 2 
 1050(R) 	 12h 17m 23s 	  12h 18m 5s  	 0h 0m 42s  	 1050(V) 	 12h 19m 26s	  12h 20m 24s  	 0h 0m 57s  	 1 	 1 
 1051(R) 	 12h 17m 32s 	  12h 18m 6s  	 0h 0m 33s  	 1051(V) 	 12h 19m 28s	  12h 20m 24s  	 0h 0m 55s  	 2 	 2 
 1052(R) 	 12h 17m 40s 	  12h 18m 8s  	 0h 0m 27s  	 1052(R) 	 12h 19m 46s	  12h 20m 25s  	 0h 0m 39s  	 3 	 2 
 1053(R) 	 12h 17m 47s 	  12h 18m 10s  	 0h 0m 22s  	 1053(R) 	 12h 19m 48s	  12h 20m 27s  	 0h 0m 38s  	 4 	 3 
 1054(R) 	 12h 17m 50s 	  12h 18m 12s  	 0h 0m 22s  	 1054(R) 	 12h 19m 53s	  12h 20m 29s  	 0h 0m 35s  	 5 	 4 
 1055(R) 	 12h 17m 53s 	  12h 18m 15s  	 0h 0m 22s  	 1055(R) 	 12h 19m 53s	  12h 20m 31s  	 0h 0m 37s  	 6 	 5 
 1056(R) 	 12h 17m 58s 	  12h 18m 19s  	 0h 0m 20s  	 1056(V) 	 12h 20m 58s	  12h 21m 4s  	 0h 0m 5s  	 7 	 0 
 1057(R) 	 12h 17m 59s 	  12h 18m 23s  	 0h 0m 23s  	 1057(O) 	 12h 21m 6s	  12h 21m 57s  	 0h 0m 50s  	 8 	 0 
 1058(R) 	 12h 18m 4s 	  12h 18m 27s  	 0h 0m 22s  	 1058(O) 	 12h 21m 7s	  12h 21m 57s  	 0h 0m 50s  	 9 	 1 
 1059(V) 	 12h 18m 11s 	  12h 18m 38s  	 0h 0m 27s  	 1059(R) 	 12h 21m 10s	  12h 21m 58s  	 0h 0m 47s  	 5 	 2 
 1060(V) 	 12h 18m 40s 	  12h 18m 45s  	 0h 0m 4s  	 1060(R) 	 12h 21m 14s	  12h 22m 0s  	 0h 0m 45s  	 0 	 3 
 1061(V) 	 12h 18m 44s 	  12h 19m 38s  	 0h 0m 53s  	 1061(R) 	 12h 21m 20s	  12h 22m 2s  	 0h 0m 41s  	 1 	 4 
 1062(R) 	 12h 19m 2s 	  12h 19m 38s  	 0h 0m 36s  	 1062(R) 	 12h 21m 44s	  12h 22m 4s  	 0h 0m 19s  	 1 	 5 
 1063(R) 	 12h 19m 6s 	  12h 19m 39s  	 0h 0m 32s  	 1063(V) 	 12h 22m 5s	  12h 22m 16s  	 0h 0m 10s  	 2 	 0 
 1064(R) 	 12h 19m 10s 	  12h 19m 41s  	 0h 0m 30s  	 1064(V) 	 12h 22m 9s	  12h 22m 23s  	 0h 0m 14s  	 3 	 1 
